person_master_id,AccusedMasterID,CaseMasterID,recorded_name,true_name
54,7300,4203,Chandran More,Chandran More
607,7302,4204,Gauri Khare,Gauri Khare
1257,7306,4205,Upkaar Choksi,Upkaar Chokshi
1486,7307,4206,A. Chhabra,Aarnav Chhabra
1667,7308,4207,F. Trivedi,Faqid Trivedi
186,7311,4207,R Oommen,Rohan Oommen
815,7312,4208,S. Pillai,Shaurya Pillai
1715,7314,4209,K Badal,Krishna Badal
1318,7315,4210,Peter Bajwa,Peter Bajwa
1713,7319,4213,L Bora,Laksh Bora
811,7325,4218,Jatin Kannan,Jatin Kannan
815,7327,4218,Shaurya Pillai,Shaurya Pillai
986,7329,4220,Chandran Parekh,Chandran Parekh
1393,7330,4220,Girish Solanki,Girish Solanki
1370,7333,4221,A Singh,Aarna Singh
1497,7337,4224,Jackson Sarna,Jackson Sarna
991,7339,4224,Yuvraj Lalla,Yuvraj Lalla
1077,7342,4227,T. Mane,Tripti Mane
986,7343,4228,Chandran Parek,Chandran Parekh
187,7344,4228,Arjun Jha,Arjun Jha
692,7345,4229,L Kanda,Lucky Kanda
1648,7346,4229,Praneel Mitter,Praneel Mitter
887,7347,4230,N. Bhasin,Neel Bhasin
988,7348,4230,Yahvi Talwar,Yahvi Talwar
1332,7353,4234,Om Venkataraman,Om Venkataraman
187,7361,4239,Arjun Jha,Arjun Jha
1733,7367,4240,C Sangha,Chaitanya Sangha
463,7368,4241,Dalbir Gola,Dalbir Gola
299,7369,4241,Rushil Dasgupta,Rushil Dasgupta
1371,7370,4242,Dhruw Tella,Dhruv Tella
692,7371,4243,Lucky Kanda,Lucky Kanda
187,7372,4244,Arjun Jha,Arjun Jha
938,7375,4246,H Sehgal,Harish Sehgal
1121,7379,4248,V. Wali,Vincent Wali
474,7381,4248,Agastya Chowdhury,Agastya Chowdhury
1393,7384,4250,Giris Solanki,Girish Solanki
457,7392,4255,Daksesh Bawa,Dakshesh Bava
187,7395,4256,A. Jha,Arjun Jha
443,7396,4256,E. Peri,Ekaraj Peri
155,7397,4257,J. Kapur,Janya Kapur
1671,7400,4259,F Sathe,Faraj Sathe
1586,7408,4263,Y. Varkey,Yashvi Varkey
230,7411,4264,Vamakshi Majumdar,Vamakshi Majumdar
692,7415,4267,Lucky Kanda,Lucky Kanda
1279,7416,4268,O Sachdev,Odika Sachdev
991,7417,4269,Yuvraj Lalla,Yuvraj Lalla
230,7421,4270,V. Majumdar,Vamakshi Majumdar
95,7428,4274,J Hora,Jasmit Hora
1742,7432,4276,Tanay Vora,Tanay Vora
1172,7434,4276,Atharv Sunder,Atharv Sunder
1416,7436,4278,M. Dube,Maya Dube
1446,7441,4282,Anay Pall,Anay Pall
152,7442,4283,Wazir Dugal,Wazir Dugal
1733,7443,4284,Chaitanya Sangha,Chaitanya Sangha
372,7444,4285,A Ghose,Ayush Ghose
754,7449,4289,Matthew Rao,Matthew Rao
1332,7450,4289,O Venkataraman,Om Venkataraman
1393,7452,4290,Girish Solanki,Girish Solanki
1332,7454,4291,Om wenkataraman,Om Venkataraman
1352,7457,4292,G Hans,Gopal Hans
155,7459,4293,Janya Kapur,Janya Kapur
142,7461,4294,Chanakya Purohit,Chanakya Purohit
152,7462,4294,Wazir Dugal,Wazir Dugal
991,7465,4296,Y. Lalla,Yuvraj Lalla
988,7467,4297,Y. Talwar,Yahvi Talwar
1586,7468,4297,Yasvi warkey,Yashvi Varkey
457,7471,4299,D. Bava,Dakshesh Bava
1270,7477,4303,J Chada,Jairaj Chada
1715,7481,4305,Krishna Badal,Krishna Badal
1436,7482,4306,U Oza,Ubika Oza
1586,7483,4306,Y Varkey,Yashvi Varkey
1490,7485,4307,Sai Joshi,Sai Joshi
1715,7486,4308,Krishna Badal,Krishna Badal
1715,7487,4309,Krishna Badal,Krishna Badal
338,7488,4310,E Char,Ekantika Char
1778,7491,4313,L Bera,Laban Bera
1436,7492,4314,U Oza,Ubika Oza
47,7493,4315,M Varkey,Michael Varkey
692,7494,4316,L Kanda,Lucky Kanda
1446,7495,4317,Anay Pall,Anay Pall
142,7496,4318,Chanakya Purohit,Chanakya Purohit
224,7497,4318,Azad Mallick,Azad Mallick
991,7499,4319,Yuvraj Lalla,Yuvraj Lalla
1486,7500,4320,Aarnaw Chhabra,Aarnav Chhabra
457,7502,4320,Daksesh Bawa,Dakshesh Bava
299,7503,4321,Rusil Dasgupta,Rushil Dasgupta
938,7507,4323,H Sehgal,Harish Sehgal
1671,7511,4327,Faraj Sate,Faraj Sathe
770,7515,4329,Guneet Suresh,Guneet Suresh
1667,7522,4334,Faqid Triwedi,Faqid Trivedi
774,7526,4336,Urvashi Behl,Urvashi Behl
977,7527,4337,Omkaar Pal,Omkaar Pal
590,7530,4338,Fiyaz More,Fiyaz More
1251,7536,4340,Tanis Lal,Tanish Lal
991,7539,4342,Yuwraj Lalla,Yuvraj Lalla
1548,7540,4343,Rayaan Kohli,Rayaan Kohli
988,7541,4344,Yahvi Talwar,Yahvi Talwar
1727,7545,4346,P Bajaj,Peter Bajaj
585,7546,4346,Jack Chada,Jack Chada
142,7550,4348,Chanakya Purohit,Chanakya Purohit
497,7553,4349,Q. Pall,Qasim Pall
443,7554,4349,E Peri,Ekaraj Peri
1778,7557,4350,L. Bera,Laban Bera
1667,7558,4351,Faqid Triwedi,Faqid Trivedi
1127,7561,4353,Hitesh Atwal,Hitesh Atwal
1293,7562,4353,Raghav Shenoy,Raghav Shenoy
1370,7564,4354,Aarna Singh,Aarna Singh
576,7565,4354,Yatin Varma,Yatin Varma
1548,7568,4356,R Kohli,Rayaan Kohli
991,7570,4357,Yuwraj Lalla,Yuvraj Lalla
1486,7571,4358,Aarnav Chhabra,Aarnav Chhabra
986,7577,4362,Chandran Parek,Chandran Parekh
770,7582,4364,Gunit Sures,Guneet Suresh
1713,7583,4364,Laks Bora,Laksh Bora
1446,7584,4365,Anay Pall,Anay Pall
1490,7585,4365,Sai Joshi,Sai Joshi
539,7586,4365,O Bhatt,Onkar Bhatt
84,7588,4366,J. Srivastava,Jackson Srivastava
734,7596,4373,Kabir Sane,Kabir Sane
474,7597,4373,Agastya Chowdhury,Agastya Chowdhury
463,7598,4374,Dalbir Gola,Dalbir Gola
1489,7600,4375,A. Gola,Advay Gola
226,7602,4377,Hredhaan Maharaj,Hredhaan Maharaj
1446,7604,4378,A. Pall,Anay Pall
1030,7605,4379,Irya Taneja,Irya Taneja
186,7607,4379,R Oommen,Rohan Oommen
152,7608,4380,Wazir Dugal,Wazir Dugal
152,7609,4380,Wazir Dugal,Wazir Dugal
754,7610,4381,M. Rao,Matthew Rao
1019,7613,4382,V Saha,Victor Saha
1490,7615,4383,S. Joshi,Sai Joshi
1370,7617,4385,A Singh,Aarna Singh
497,7618,4386,Qasim Pall,Qasim Pall
601,7621,4388,Manan Chopra,Manan Chopra
134,7624,4390,T Saxena,Tristan Saxena
783,7627,4393,Gaurangi Nagy,Gaurangi Nagy
29,7628,4393,C. Kala,Caleb Kala
224,7630,4393,Azad Mallick,Azad Mallick
692,7632,4395,Lucky Kanda,Lucky Kanda
1548,7640,4400,Rayaan Kohli,Rayaan Kohli
1715,7645,4404,K Badal,Krishna Badal
1778,7647,4405,Laban Bera,Laban Bera
299,7651,4408,R Dasgupta,Rushil Dasgupta
938,7656,4410,H. Sehgal,Harish Sehgal
443,7658,4412,E Peri,Ekaraj Peri
1794,7659,4413,saurya Parmer,Shaurya Parmer
1370,7663,4415,Aarna Singh,Aarna Singh
612,7670,4420,Tanveer Jani,Tanveer Jani
1337,7672,4421,George Bali,George Bali
845,7675,4422,Jagat Rajan,Jagat Rajan
1436,7677,4423,Ubika Oza,Ubika Oza
734,7678,4423,Kabir Sane,Kabir Sane
1337,7679,4423,G. Bali,George Bali
1490,7682,4424,S Joshi,Sai Joshi
457,7684,4425,D. Bava,Dakshesh Bava
1281,7688,4428,Imaran Sanghwi,Imaran Sanghvi
1497,7691,4431,J Sarna,Jackson Sarna
1370,7694,4433,Aarna Singh,Aarna Singh
1586,7695,4434,Yashwi warkey,Yashvi Varkey
1733,7702,4439,Chaitanya Sangha,Chaitanya Sangha
1279,7706,4442,O Sachdev,Odika Sachdev
1221,7709,4443,Aryan Bora,Aryan Bora
765,7712,4445,B. Mane,Balveer Mane
1030,7713,4446,I Taneja,Irya Taneja
230,7715,4446,Vamakshi Majumdar,Vamakshi Majumdar
758,7730,4457,Bahadurjit Merchant,Bahadurjit Merchant
1279,7731,4458,Odika Sachdev,Odika Sachdev
1436,7733,4460,U Oza,Ubika Oza
766,7734,4460,Kalpit Hayre,Kalpit Hayre
1019,7735,4460,V Saha,Victor Saha
385,7737,4461,Christopher De,Christopher De
1370,7738,4461,Aarna Singh,Aarna Singh
150,7740,4461,Zayan Ratti,Zayan Ratti
66,7747,4466,Nites Dar,Nitesh Dar
474,7751,4468,A. Chowdhury,Agastya Chowdhury
57,7753,4468,Ranbir Sawhney,Ranbir Sawhney
1548,7755,4469,Rayaan Kohli,Rayaan Kohli
1446,7756,4469,Anay Pall,Anay Pall
134,7758,4470,T Saxena,Tristan Saxena
1083,7760,4472,Victor Majumdar,Victor Majumdar
372,7761,4473,Ayus Ghose,Ayush Ghose
1733,7762,4474,C. Sangha,Chaitanya Sangha
692,7764,4475,Lucky Kanda,Lucky Kanda
1457,7767,4477,Rehaan Mander,Rehaan Mander
1019,7768,4477,Victor Saha,Victor Saha
134,7771,4479,Tristan Saxena,Tristan Saxena
1030,7774,4480,I Taneja,Irya Taneja
1293,7775,4480,Raghav Shenoy,Raghav Shenoy
607,7776,4480,G Khare,Gauri Khare
766,7778,4481,Kalpit Hayre,Kalpit Hayre
430,7779,4482,Faris D’Alia,Faris D’Alia
372,7780,4482,A. Ghose,Ayush Ghose
943,7782,4483,Ansh Som,Ansh Som
187,7785,4486,Arjun Jha,Arjun Jha
457,7786,4487,Dakshesh Bava,Dakshesh Bava
770,7791,4488,Gunit Sures,Guneet Suresh
1332,7792,4489,Om wenkataraman,Om Venkataraman
766,7795,4491,K. Hayre,Kalpit Hayre
1700,7802,4498,Xawier Bhat,Xavier Bhat
1257,7805,4500,Upkaar Chokshi,Upkaar Chokshi
142,7809,4503,Chanakya Purohit,Chanakya Purohit
1446,7813,4504,Anay Pall,Anay Pall
47,7816,4505,M. Varkey,Michael Varkey
1457,7817,4506,Rehaan Mander,Rehaan Mander
224,7818,4506,A. Mallick,Azad Mallick
1497,7820,4506,J Sarna,Jackson Sarna
734,7821,4507,Kabir Sane,Kabir Sane
931,7822,4507,Charles Ganes,Charles Ganesh
1548,7823,4508,R Kohli,Rayaan Kohli
607,7824,4509,Gauri Khare,Gauri Khare
186,7828,4512,Rohan ummen,Rohan Oommen
1457,7834,4514,R. Mander,Rehaan Mander
758,7838,4517,B Merchant,Bahadurjit Merchant
262,7843,4519,wictor Badal,Victor Badal
988,7851,4523,Y. Talwar,Yahvi Talwar
1279,7858,4527,Odika Sachdev,Odika Sachdev
187,7862,4531,A. Jha,Arjun Jha
938,7863,4532,H Sehgal,Harish Sehgal
391,7867,4535,Y. Din,Yatan Din
155,7874,4541,Janya Kapur,Janya Kapur
783,7880,4544,G Nagy,Gaurangi Nagy
1508,7881,4544,Qadim Dalal,Qadim Dalal
385,7889,4549,C. De,Christopher De
1293,7891,4550,Raghaw senoy,Raghav Shenoy
1586,7892,4551,Yasvi warkey,Yashvi Varkey
1293,7893,4551,Raghaw senoy,Raghav Shenoy
152,7896,4552,Wazir Dugal,Wazir Dugal
1586,7897,4553,Y. Varkey,Yashvi Varkey
765,7899,4555,B Mane,Balveer Mane
224,7900,4555,A. Mallick,Azad Mallick
758,7907,4557,Bahadurjit Merchant,Bahadurjit Merchant
1497,7908,4558,J. Sarna,Jackson Sarna
186,7911,4561,R Oommen,Rohan Oommen
457,7913,4563,Dakshesh Bava,Dakshesh Bava
1480,7914,4563,F. Raval,Fitan Raval
47,7919,4565,Michael warkey,Michael Varkey
1257,7922,4566,Upkaar Chokshi,Upkaar Chokshi
163,7923,4566,Rudra Dewi,Rudra Devi
1733,7925,4567,C Sangha,Chaitanya Sangha
931,7928,4568,Charles Ganesh,Charles Ganesh
142,7929,4568,Chanakya Purohit,Chanakya Purohit
59,7932,4571,Wyatt Biswas,Wyatt Biswas
692,7933,4572,Lucky Kanda,Lucky Kanda
177,7939,4576,Gunit Buch,Guneet Buch
907,7940,4577,S Divan,Sudiksha Divan
1742,7941,4578,T Vora,Tanay Vora
765,7948,4582,B. Mane,Balveer Mane
47,7950,4582,Michael Varkey,Michael Varkey
1257,7952,4583,U Chokshi,Upkaar Chokshi
1480,7956,4585,F Raval,Fitan Raval
1486,7959,4586,Aarnav Chhabra,Aarnav Chhabra
457,7960,4586,Daksesh Bawa,Dakshesh Bava
372,7962,4587,Ayush Ghose,Ayush Ghose
1548,7963,4587,R Kohli,Rayaan Kohli
230,7970,4593,V Majumdar,Vamakshi Majumdar
938,7973,4595,H Sehgal,Harish Sehgal
224,7981,4601,A Mallick,Azad Mallick
931,7987,4603,C. Ganesh,Charles Ganesh
155,7988,4603,Janya Kapur,Janya Kapur
765,7989,4603,Balveer Mane,Balveer Mane
887,7991,4604,N Bhasin,Neel Bhasin
142,7993,4605,C. Purohit,Chanakya Purohit
1586,7994,4606,Yashvi Varkey,Yashvi Varkey
1525,7997,4607,Q. Shere,Quincy Shere
463,8000,4608,Dalbir Gola,Dalbir Gola
758,8001,4609,Bahadurjit Merchant,Bahadurjit Merchant
1077,8002,4610,Tripti Mane,Tripti Mane
1742,8003,4611,Tanay Vora,Tanay Vora
1490,8008,4614,Say Josi,Sai Joshi
1713,8009,4615,L. Bora,Laksh Bora
1733,8011,4616,Chaytanya Sangha,Chaitanya Sangha
1279,8015,4619,O Sachdev,Odika Sachdev
1800,8016,4620,Aishani Narasimhan,Aishani Narasimhan
385,8021,4622,Christofer De,Christopher De
1586,8023,4623,Yashvi Varkey,Yashvi Varkey
230,8026,4625,V Majumdar,Vamakshi Majumdar
1290,8027,4626,wiraj Goda,Viraj Goda
986,8028,4627,C Parekh,Chandran Parekh
1733,8030,4629,Chaitanya Sangha,Chaitanya Sangha
497,8033,4632,Q. Pall,Qasim Pall
783,8036,4634,Gaurangi Nagy,Gaurangi Nagy
607,8037,4634,G. Khare,Gauri Khare
1733,8039,4635,Chaytanya Sangha,Chaitanya Sangha
1742,8040,4636,T Vora,Tanay Vora
938,8046,4640,H. Sehgal,Harish Sehgal
1436,8048,4641,U. Oza,Ubika Oza
1667,8054,4645,Faqid Trivedi,Faqid Trivedi
1332,8055,4646,Om Venkataraman,Om Venkataraman
1154,8058,4648,D Kala,Dhriti Kala
1062,8059,4648,Anmol Solanki,Anmol Solanki
152,8060,4648,W. Dugal,Wazir Dugal
385,8064,4650,Christofer De,Christopher De
497,8065,4651,Q. Pall,Qasim Pall
360,8069,4654,Champak Upadhyay,Champak Upadhyay
142,8079,4659,Chanakya Purohit,Chanakya Purohit
529,8080,4659,I Hayer,Isaac Hayer
66,8082,4661,N Dar,Nitesh Dar
815,8083,4661,saurya Pillay,Shaurya Pillai
1077,8085,4662,T Mane,Tripti Mane
1296,8088,4664,E. Lal,Ekbal Lal
1490,8089,4665,S Joshi,Sai Joshi
66,8094,4669,N. Dar,Nitesh Dar
1293,8096,4670,R Shenoy,Raghav Shenoy
765,8098,4671,Balweer Mane,Balveer Mane
1270,8099,4671,Jairaj Chada,Jairaj Chada
1416,8101,4672,M Dube,Maya Dube
986,8103,4672,Chandran Parekh,Chandran Parekh
1742,8104,4673,Tanay Vora,Tanay Vora
603,8108,4676,X Venkataraman,Xavier Venkataraman
385,8109,4676,Christopher De,Christopher De
1548,8110,4677,Rayaan Kohli,Rayaan Kohli
734,8115,4679,Kabir Sane,Kabir Sane
1293,8118,4680,Raghav Shenoy,Raghav Shenoy
1508,8125,4683,Qadim Dalal,Qadim Dalal
843,8128,4686,O. Sem,Owen Sem
1283,8130,4688,Abhiram Majumdar,Abhiram Majumdar
1281,8135,4691,Imaran Sanghvi,Imaran Sanghvi
1370,8139,4695,A Singh,Aarna Singh
1154,8141,4697,D Kala,Dhriti Kala
938,8148,4701,H. Sehgal,Harish Sehgal
155,8152,4702,Janya Kapur,Janya Kapur
1778,8153,4703,Laban Bera,Laban Bera
443,8158,4707,Ekaraj Peri,Ekaraj Peri
988,8160,4709,Y. Talwar,Yahvi Talwar
561,8165,4712,L Muni,Laban Muni
1416,8171,4715,M. Dube,Maya Dube
155,8176,4717,J Kapur,Janya Kapur
47,8177,4718,M Varkey,Michael Varkey
152,8178,4718,Wazir Dugal,Wazir Dugal
1077,8182,4720,T. Mane,Tripti Mane
150,8183,4721,Z. Ratti,Zayan Ratti
1667,8186,4722,Faqid Trivedi,Faqid Trivedi
1733,8188,4723,Chaitanya Sangha,Chaitanya Sangha
66,8190,4725,N. Dar,Nitesh Dar
1480,8192,4726,Fitan Raval,Fitan Raval
1019,8193,4726,V Saha,Victor Saha
50,8197,4729,Gopal Kala,Gopal Kala
931,8198,4730,C Ganesh,Charles Ganesh
766,8199,4731,K Hayre,Kalpit Hayre
177,8201,4732,Gunit Buch,Guneet Buch
1281,8205,4734,I. Sanghvi,Imaran Sanghvi
155,8208,4735,J Kapur,Janya Kapur
754,8209,4735,Matthew Rao,Matthew Rao
1257,8219,4742,Upkaar Chokshi,Upkaar Chokshi
54,8227,4746,C. More,Chandran More
1436,8229,4747,U. Oza,Ubika Oza
1586,8230,4748,Yashvi Varkey,Yashvi Varkey
1457,8232,4750,Rehaan Mander,Rehaan Mander
54,8236,4752,C. More,Chandran More
186,8237,4752,R Oommen,Rohan Oommen
1457,8239,4753,R Mander,Rehaan Mander
758,8240,4754,Bahadurjit Merchant,Bahadurjit Merchant
463,8250,4759,D. Gola,Dalbir Gola
1671,8253,4759,F. Sathe,Faraj Sathe
1370,8256,4762,A Singh,Aarna Singh
815,8258,4764,S Pillai,Shaurya Pillai
815,8259,4765,saurya Pillay,Shaurya Pillai
1671,8265,4768,Faraj Sathe,Faraj Sathe
1279,8271,4772,Odika Sachdev,Odika Sachdev
1270,8272,4773,Jayraj Chada,Jairaj Chada
683,8274,4775,Hritik Madan,Hritik Madan
1497,8277,4778,Jackson Sarna,Jackson Sarna
988,8278,4779,Y Talwar,Yahvi Talwar
887,8279,4779,Neel Bhasin,Neel Bhasin
1742,8280,4779,Tanay Vora,Tanay Vora
1257,8281,4779,Upkaar Chokshi,Upkaar Chokshi
692,8283,4781,Lucky Kanda,Lucky Kanda
1497,8285,4782,Jackson Sarna,Jackson Sarna
232,8288,4784,O. Gara,Owen Gara
801,8289,4785,S. Ray,Samarth Ray
1416,8294,4787,Maya Dube,Maya Dube
66,8297,4790,Nitesh Dar,Nitesh Dar
1279,8298,4790,O Sachdev,Odika Sachdev
770,8299,4791,Guneet Suresh,Guneet Suresh
230,8301,4792,V Majumdar,Vamakshi Majumdar
1019,8302,4792,wictor Saha,Victor Saha
734,8304,4793,Kabir Sane,Kabir Sane
1671,8308,4794,F. Sathe,Faraj Sathe
134,8316,4798,T Saxena,Tristan Saxena
1279,8319,4800,Odika Sachdev,Odika Sachdev
1315,8323,4804,Caleb Morar,Caleb Morar
134,8329,4807,T. Saxena,Tristan Saxena
483,8330,4808,E Atwal,Ekapad Atwal
1302,8331,4809,Peter Taneja,Peter Taneja
1486,8334,4809,A. Chhabra,Aarnav Chhabra
1733,8336,4811,C Sangha,Chaitanya Sangha
931,8338,4812,Charles Ganesh,Charles Ganesh
765,8340,4813,B Mane,Balveer Mane
187,8343,4815,Arjun Jha,Arjun Jha
230,8345,4816,Vamakshi Majumdar,Vamakshi Majumdar
1742,8347,4817,T Vora,Tanay Vora
1778,8350,4819,Laban Bera,Laban Bera
765,8352,4821,Balveer Mane,Balveer Mane
216,8354,4821,L. Bobal,Lekha Bobal
155,8356,4822,Janya Kapur,Janya Kapur
902,8360,4824,Vanya Bhargava,Vanya Bhargava
134,8362,4826,T. Saxena,Tristan Saxena
754,8365,4828,Matthew Rao,Matthew Rao
205,8368,4830,F Kunda,Fiyaz Kunda
463,8376,4835,Dalbir Gola,Dalbir Gola
1548,8377,4835,Rayaan Kohli,Rayaan Kohli
1293,8378,4836,Raghav Shenoy,Raghav Shenoy
150,8380,4836,Zayan Ratti,Zayan Ratti
758,8381,4837,Bahadurjit Merchant,Bahadurjit Merchant
1794,8385,4838,Shaurya Parmer,Shaurya Parmer
1436,8386,4838,Ubika Oza,Ubika Oza
224,8389,4839,Azad Mallick,Azad Mallick
1586,8398,4846,Yasvi warkey,Yashvi Varkey
1281,8399,4847,Imaran Sanghvi,Imaran Sanghvi
1490,8400,4848,S Joshi,Sai Joshi
1755,8405,4851,Neel Kanda,Neel Kanda
187,8409,4854,Arjun Jha,Arjun Jha
1586,8410,4855,Yashvi Varkey,Yashvi Varkey
1457,8411,4855,R Mander,Rehaan Mander
54,8413,4855,C More,Chandran More
150,8415,4857,Zayan Ratti,Zayan Ratti
1279,8417,4858,Odika Sachdev,Odika Sachdev
1259,8420,4859,Noah Mall,Noah Mall
142,8421,4859,Chanakya Purohit,Chanakya Purohit
186,8422,4859,Rohan Oommen,Rohan Oommen
457,8424,4861,Dakshesh Bava,Dakshesh Bava
429,8425,4861,F. Dhawan,Faris Dhawan
372,8427,4863,Ayush Ghose,Ayush Ghose
731,8432,4865,Isaac Walla,Isaac Walla
1508,8433,4865,Q. Dalal,Qadim Dalal
1211,8434,4866,Bahadurjit Majumdar,Bahadurjit Majumdar
1077,8436,4868,T. Mane,Tripti Mane
150,8438,4870,Z Ratti,Zayan Ratti
1281,8441,4872,I Sanghvi,Imaran Sanghvi
32,8442,4872,Aditya Edwin,Aditya Edwin
1436,8443,4872,Ubika Oza,Ubika Oza
1778,8445,4874,Laban Bera,Laban Bera
1715,8446,4874,Krisna Badal,Krishna Badal
152,8450,4877,W Dugal,Wazir Dugal
397,8458,4881,Say Karpe,Sai Karpe
1293,8459,4882,Raghav Shenoy,Raghav Shenoy
724,8467,4885,Z. Solanki,Zehaan Solanki
1794,8468,4885,saurya Parmer,Shaurya Parmer
1302,8470,4886,Peter Taneja,Peter Taneja
1667,8471,4887,F Trivedi,Faqid Trivedi
1154,8478,4890,Dhriti Kala,Dhriti Kala
1257,8480,4891,U Chokshi,Upkaar Chokshi
734,8482,4892,K. Sane,Kabir Sane
1738,8486,4896,Aadi Ahuja,Aadi Ahuja
991,8488,4898,Y Lalla,Yuvraj Lalla
152,8493,4902,Wazir Dugal,Wazir Dugal
1742,8494,4902,Tanay Vora,Tanay Vora
1270,8495,4903,Jairaj Chada,Jairaj Chada
766,8497,4903,Kalpit Hayre,Kalpit Hayre
1154,8499,4904,Dhriti Kala,Dhriti Kala
186,8504,4906,R Oommen,Rohan Oommen
372,8506,4908,Ayush Ghose,Ayush Ghose
1733,8508,4909,C Sangha,Chaitanya Sangha
1030,8511,4911,I. Taneja,Irya Taneja
6,8514,4912,George Mahal,George Mahal
1414,8515,4912,T. Shroff,Tristan Shroff
1713,8518,4915,Laksh Bora,Laksh Bora
1095,8519,4916,Max Babu,Max Babu
1090,8523,4918,F Bhavsar,Faraj Bhavsar
54,8525,4919,C More,Chandran More
1370,8526,4920,A. Singh,Aarna Singh
1715,8529,4920,Krisna Badal,Krishna Badal
986,8530,4921,C Parekh,Chandran Parekh
991,8533,4924,Yuwraj Lalla,Yuvraj Lalla
372,8534,4924,Ayush Ghose,Ayush Ghose
413,8536,4926,S Dubey,Sathvik Dubey
1742,8537,4926,Tanay Vora,Tanay Vora
986,8543,4928,C. Parekh,Chandran Parekh
734,8545,4929,K. Sane,Kabir Sane
753,8552,4935,Girik Krishnamurthy,Girik Krishnamurthy
931,8555,4936,C Ganesh,Charles Ganesh
938,8558,4938,Harish Sehgal,Harish Sehgal
474,8559,4939,A. Chowdhury,Agastya Chowdhury
47,8561,4940,Michael Varkey,Michael Varkey
422,8563,4942,Laban Kota,Laban Kota
1713,8565,4943,Laks Bora,Laksh Bora
1352,8566,4943,G. Hans,Gopal Hans
140,8568,4944,Mitesh Radhakrishnan,Mitesh Radhakrishnan
1352,8571,4946,G Hans,Gopal Hans
988,8572,4946,Yahwi Talwar,Yahvi Talwar
991,8575,4947,Y. Lalla,Yuvraj Lalla
931,8577,4948,Charles Ganes,Charles Ganesh
152,8578,4949,W Dugal,Wazir Dugal
1778,8589,4957,Laban Bera,Laban Bera
1270,8590,4957,Jairaj Chada,Jairaj Chada
190,8591,4957,Y Samra,Yachana Samra
408,8593,4958,A. Chanda,Alexander Chanda
1279,8601,4962,O. Sachdev,Odika Sachdev
1257,8607,4964,Upkaar Chokshi,Upkaar Chokshi
803,8616,4969,Azaan Gill,Azaan Gill
1370,8619,4970,Aarna Singh,Aarna Singh
1270,8620,4971,J Chada,Jairaj Chada
1457,8621,4971,R. Mander,Rehaan Mander
463,8622,4972,Dalbir Gola,Dalbir Gola
142,8623,4973,Chanakya Purohit,Chanakya Purohit
54,8629,4976,Chandran More,Chandran More
1212,8631,4978,H. Joshi,Harita Joshi
938,8633,4978,H. Sehgal,Harish Sehgal
1370,8636,4981,Aarna Singh,Aarna Singh
1490,8638,4983,Say Josi,Sai Joshi
155,8641,4986,J. Kapur,Janya Kapur
991,8643,4987,Y. Lalla,Yuvraj Lalla
1733,8646,4990,Chaitanya Sangha,Chaitanya Sangha
1337,8647,4990,G. Bali,George Bali
798,8655,4994,Aryan Radhakrishnan,Aryan Radhakrishnan
1497,8659,4996,Jackson Sarna,Jackson Sarna
1436,8664,4999,U Oza,Ubika Oza
1077,8668,5000,T Mane,Tripti Mane
299,8671,5001,Rushil Dasgupta,Rushil Dasgupta
299,8674,5003,R Dasgupta,Rushil Dasgupta
607,8677,5004,G. Khare,Gauri Khare
150,8681,5007,Zayan Ratti,Zayan Ratti
1671,8684,5009,Faraj Sate,Faraj Sathe
239,8685,5009,B Konda,Balhaar Konda
463,8687,5010,Dalbir Gola,Dalbir Gola
463,8688,5010,Dalbir Gola,Dalbir Gola
1671,8690,5011,Faraj Sate,Faraj Sathe
991,8694,5012,Yuwraj Lalla,Yuvraj Lalla
1281,8697,5014,I. Sanghvi,Imaran Sanghvi
299,8701,5015,R Dasgupta,Rushil Dasgupta
758,8705,5019,B Merchant,Bahadurjit Merchant
1476,8708,5021,S Atwal,Samuel Atwal
1713,8717,5026,L. Bora,Laksh Bora
1778,8719,5027,L. Bera,Laban Bera
1778,8720,5027,Laban Bera,Laban Bera
1213,8726,5030,Zehaan Mohan,Zehaan Mohan
815,8727,5031,S. Pillai,Shaurya Pillai
1479,8733,5037,A. Thaman,Anay Thaman
958,8739,5041,D. Kant,Divya Kant
152,8744,5046,W Dugal,Wazir Dugal
224,8747,5047,Azad Mallick,Azad Mallick
815,8748,5047,Shaurya Pillai,Shaurya Pillai
187,8749,5048,A. Jha,Arjun Jha
1446,8750,5049,Anay Pall,Anay Pall
497,8751,5049,Q Pall,Qasim Pall
185,8752,5049,L. Kohli,Logan Kohli
142,8763,5055,Chanakya Purohit,Chanakya Purohit
1486,8767,5059,Aarnaw Chhabra,Aarnav Chhabra
607,8771,5061,Gauri kare,Gauri Khare
497,8775,5063,Qasim Pall,Qasim Pall
457,8776,5064,Dakshesh Bava,Dakshesh Bava
150,8777,5064,Zayan Ratti,Zayan Ratti
1416,8780,5066,Maya Dube,Maya Dube
367,8782,5066,H. Kohli,Hardik Kohli
463,8783,5067,Dalbir Gola,Dalbir Gola
1733,8784,5068,Chaytanya Sangha,Chaitanya Sangha
187,8785,5069,Arjun Jha,Arjun Jha
1416,8786,5069,Maya Dube,Maya Dube
1782,8790,5071,P Rao,Peter Rao
463,8791,5071,D Gola,Dalbir Gola
766,8792,5071,Kalpit Hayre,Kalpit Hayre
924,8795,5073,C Oommen,Chandresh Oommen
