VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
6962,6301,Wriddhish Bala,20,M,0
6963,6302,Vedika Badami,64,F,0
6964,6304,Dakshesh Ben,34,M,0
6965,6305,Pooja Chaudhuri,34,F,0
6966,6305,Chandani Baria,38,F,0
6967,6306,Osha Bahri,24,F,0
6968,6307,Oni Bhasin,48,F,0
6969,6308,Ronith Nayak,10,M,0
6970,6309,Dalbir Kaul,61,M,0
6971,6309,Charvi Parikh,53,F,0
6972,6309,Radha Sathe,69,F,0
6973,6310,George Ray,72,M,0
6974,6311,Daksh Tripathi,49,M,0
6975,6312,Odika Bali,7,F,0
6976,6313,Mohini Rajan,61,F,0
6977,6315,Avni Hari,69,F,0
6978,6316,Yashoda Pai,73,F,0
6979,6317,Anirudh Doctor,17,M,0
6980,6317,Manbir Mangat,53,M,0
6981,6318,Riya Dugar,1,F,0
6982,6319,Avi Narayanan,27,M,0
6983,6320,Oni Lalla,1,F,0
6984,6321,Maanas Mann,79,M,0
6985,6321,Neelima Chopra,66,F,0
6986,6322,Xalak Gill,77,F,0
6987,6323,Lajita Sani,66,F,1
6988,6324,Nitesh Kakar,56,M,0
6989,6325,David Narang,15,M,0
6990,6325,Jyoti Mallick,15,F,0
6991,6326,Krishna Mutti,78,F,0
6992,6327,Veda Pradhan,54,F,0
6993,6328,Qadim Rajagopalan,76,M,0
6994,6328,Jagrati Bose,19,F,0
6995,6328,Upadhriti Grewal,85,F,0
6996,6330,Jonathan Panchal,64,M,0
6997,6331,Praneel Sanghvi,45,M,0
6998,6332,Kritika Ramesh,36,F,0
6999,6332,Yug Batta,20,M,0
7000,6333,Simon Shan,21,M,0
7001,6334,Kashvi Palla,10,F,0
7002,6335,Ladli Shetty,71,F,0
7003,6337,Saumya Dhaliwal,26,F,0
7004,6338,Waida Bir,63,F,0
7005,6339,Lakshit Dhillon,62,M,0
7006,6340,Zansi Goel,31,F,0
7007,6340,Vasana Suresh,9,F,0
7008,6340,Gautam Tella,39,M,0
7009,6342,Ojasvi Sastry,75,F,0
7010,6343,Balendra Patla,73,M,0
7011,6344,Unnati Bhatnagar,47,F,0
7012,6345,Pratyush Lad,31,M,0
7013,6346,Lucky Amble,2,M,0
7014,6349,Madhav Vyas,81,M,0
7015,6350,Theodore Krishnamurthy,39,M,0
7016,6350,Daniel Murthy,63,M,0
7017,6351,Ikbal Dasgupta,21,M,0
7018,6351,Chandran Ahluwalia,68,M,0
7019,6353,Krishna Bhasin,16,M,0
7020,6354,Balveer Prasad,35,M,0
7021,6355,Rachita Jayaraman,54,F,0
7022,6355,Quincy Lata,5,M,0
7023,6356,Raksha Apte,59,F,0
7024,6357,Bhavna Raman,2,F,0
7025,6359,Jason Agarwal,53,M,0
7026,6360,Upadhriti Misra,65,F,0
7027,6360,Falguni Yohannan,58,F,0
7028,6361,Anamika Choudhury,36,F,0
7029,6362,Chaman Gill,17,T,0
7030,6363,Saksham Sunder,44,M,0
7031,6364,Kai Lanka,65,M,0
7032,6364,Vidhi Mitra,20,F,0
7033,6365,Hemang Manda,42,M,0
7034,6366,Upadhriti Warrior,59,F,0
7035,6367,Yoshita Ghose,46,F,0
7036,6368,Bhavani Banerjee,30,F,0
7037,6369,Timothy Ahluwalia,22,M,0
7038,6371,Qarin Sule,14,M,0
7039,6372,Mitesh Krishnan,30,M,0
7040,6373,Tara Mishra,65,F,0
7041,6373,Triya Goda,63,F,0
7042,6376,Jairaj Dhawan,56,M,0
7043,6376,Atharv Sen,83,M,0
7044,6377,Pushti Tak,71,F,0
7045,6378,Falan Sen,83,M,0
7046,6379,Kamala Manda,60,F,0
7047,6380,Yasti Ghosh,80,F,0
7048,6380,Upasna Loke,54,F,0
7049,6382,Warhi Jaggi,30,F,0
7050,6382,Chanchal Kala,71,F,0
7051,6383,Bahadurjit Kohli,26,M,0
7052,6384,Ranbir Hora,85,M,0
7053,6384,Lakshmi Randhawa,52,F,0
7054,6385,Krish Merchant,64,M,0
7055,6385,Gavin Thakur,29,M,0
7056,6385,Aryan Mukherjee,58,M,0
7057,6386,Agastya Chowdhury,49,M,0
7058,6386,Lekha Lall,27,F,0
7059,6386,Nitara Vig,82,T,0
7060,6387,Anvi Tara,37,F,0
7061,6389,Aashi Sastry,53,F,0
7062,6390,Janya Sharma,68,F,0
7063,6391,Unni Agarwal,27,T,0
7064,6392,Tara Issac,47,F,0
7065,6392,Mugdha Manda,62,F,0
7066,6395,Falan Nayak,82,M,0
7067,6397,Rachana Bera,78,F,0
7068,6398,Nidhi Dutta,78,F,0
7069,6398,Divya Mutti,44,F,0
7070,6399,Bhavika Ratta,28,F,0
7071,6400,Nitara Johal,5,F,0
7072,6401,Nicholas Zachariah,56,M,0
7073,6402,Devika Setty,14,F,0
7074,6404,Shivansh Comar,26,M,0
7075,6406,Vaishnavi Saran,77,F,0
7076,6406,Krishna Rout,70,F,0
7077,6407,Ansh Menon,3,M,0
7078,6409,Oviya Bassi,29,F,0
7079,6411,Aachal Chawla,9,F,0
7080,6412,Arin Gour,2,M,0
7081,6413,Mekhala Bhatia,43,F,0
7082,6414,Lajita Grover,55,F,0
7083,6416,Michael Mistry,61,M,0
7084,6416,Chatresh Chand,75,M,0
7085,6417,Veer Raval,61,M,0
7086,6419,Eshana Mani,63,F,0
7087,6419,Xiti Biswas,54,F,0
7088,6420,Neelima Shukla,53,F,0
7089,6421,Orinder Gala,63,M,0
7090,6421,Janaki Aggarwal,65,F,0
7091,6422,Xavier Sahota,48,M,0
7092,6423,Anika Raja,30,F,0
7093,6424,Vasana Madan,4,F,0
7094,6425,Jackson Narain,41,M,0
7095,6426,Baghyawati Prabhakar,59,F,0
7096,6426,David Sarna,75,M,0
7097,6427,William Saini,15,M,0
7098,6428,Nirja Shukla,45,F,0
7099,6429,Brijesh Dhingra,22,M,0
7100,6430,Amara Shenoy,64,F,0
7101,6431,Harshil Seshadri,61,M,0
7102,6432,Jhalak Master,80,F,0
7103,6433,Aishani Saraf,58,F,0
7104,6434,Oliver Rajan,73,M,0
7105,6435,Megha Choudhary,5,F,0
7106,6436,Kashvi Sami,28,F,0
7107,6437,Mohammed Maharaj,76,M,0
7108,6438,Advay Nath,65,M,0
7109,6438,Kala Deol,21,F,0
7110,6438,Harsh Vala,26,M,0
7111,6440,Ekta Thakur,47,F,0
7112,6440,Hredhaan Sidhu,82,M,0
7113,6440,Meera Nanda,25,F,0
7114,6442,Avni Kulkarni,45,F,0
7115,6444,Qarin Dube,77,M,0
7116,6445,Ekiya Pant,55,F,0
7117,6446,Oliver Wadhwa,71,M,0
7118,6447,Frado Vig,74,M,0
7119,6448,Timothy Brahmbhatt,85,M,0
7120,6449,Lohit Zacharia,52,M,0
7121,6449,Ranveer Kohli,79,M,0
7122,6450,Peter Sibal,76,M,0
7123,6450,Charvi Kamdar,69,F,0
7124,6450,Pavani Mangat,67,F,0
7125,6451,Pranav Dugar,31,M,0
7126,6451,Veda Raj,73,F,0
7127,6452,Omya Pal,62,F,0
7128,6452,Tripti Sangha,71,T,0
7129,6453,Pooja Sabharwal,66,F,0
7130,6454,Jagdish Dora,82,M,0
7131,6454,Advaith Pandit,20,M,0
7132,6455,Quincy Sachdeva,64,M,0
7133,6456,Urishilla Badal,14,F,0
7134,6456,Warinder Johal,25,M,0
7135,6457,Urmi Dutta,61,F,0
7136,6458,Robert Mann,48,M,0
7137,6458,Noah Manda,52,M,0
7138,6458,Idika Karpe,34,F,0
7139,6459,William Ravi,62,M,0
7140,6459,Ojasvi Bajwa,15,F,0
7141,6459,Kritika Mittal,78,F,0
7142,6460,Rayaan Naidu,27,M,0
7143,6460,Rishi Raja,11,M,0
7144,6460,Neha Chander,47,F,0
7145,6461,Ladli Dalal,20,F,0
7146,6462,Imaran Boase,10,M,0
7147,6463,Forum Apte,12,F,0
7148,6463,Anjali Keer,9,F,0
7149,6463,Arjun Mani,61,M,0
7150,6464,Wridesh Sane,52,M,0
7151,6465,Tanish Saran,77,M,0
7152,6465,Rachita Soman,54,F,0
7153,6465,Ryan Banik,36,M,0
7154,6466,Janani Konda,30,F,0
7155,6467,Varsha Jain,3,F,0
7156,6468,Bhanumati Kale,37,F,0
7157,6469,Ria Memon,1,F,0
7158,6470,Qushi Edwin,13,F,0
7159,6471,Wridesh Vig,35,M,0
7160,6473,Andrew Chahal,54,M,0
7161,6474,Ekansh Bajaj,31,M,0
7162,6474,Yagnesh Narula,78,M,0
7163,6474,Daksh Sha,11,M,0
7164,6475,Nidra Ramakrishnan,80,F,0
7165,6476,Falguni Jayaraman,37,F,0
7166,6477,Qasim Prasad,2,M,0
7167,6478,Jack Iyer,39,M,0
7168,6479,Yasti Bobal,8,T,0
7169,6480,Patrick Memon,73,M,0
7170,6480,Vedika Cherian,31,F,0
7171,6481,Riya Anand,46,F,0
7172,6482,Laksh Dada,16,M,0
7173,6483,Abhiram Ghosh,74,M,0
7174,6484,Ekapad Sanghvi,8,M,0
7175,6485,Yashica Sen,17,F,0
7176,6488,Maya Dash,22,F,0
7177,6488,Panini Parikh,53,F,0
7178,6488,Pavani Bains,48,F,0
7179,6489,Andrew Bhalla,28,M,0
7180,6490,Brinda Bava,75,F,0
7181,6491,Isaac Venkatesh,53,M,0
7182,6492,Damyanti Deshpande,40,F,0
7183,6493,Idika Kurian,76,F,0
7184,6493,Tanvi Mannan,61,F,0
7185,6494,Falak Mohanty,84,F,0
7186,6495,Yadavi Menon,47,F,0
7187,6496,Yochana Vasa,19,F,0
7188,6497,Triveni Muni,42,F,0
7189,6498,Joshua Muni,18,M,0
7190,6498,Jagrati Mody,10,F,0
7191,6499,Daniel Ahuja,13,M,0
7192,6499,Victor Sarin,32,M,0
7193,6500,Veer Kant,62,M,0
7194,6501,Mitesh Sarraf,26,M,0
7195,6502,Sathvik Baral,45,M,0
7196,6503,Teerth Jha,1,M,0
7197,6504,Faraj Sehgal,18,M,0
7198,6504,Kiaan Rout,80,M,0
7199,6504,Hemangini Natarajan,4,F,0
7200,6505,Bhavya Swaminathan,18,F,0
7201,6506,Vyanjana Menon,40,F,0
7202,6506,Indira Purohit,57,F,0
7203,6507,Fiyaz Ben,67,M,0
7204,6507,Pranav Sabharwal,1,M,0
7205,6508,Hemangini Bhardwaj,14,F,0
7206,6509,Lopa Bajaj,57,F,0
7207,6510,Bina Pai,57,F,0
7208,6511,Dalbir Sachar,83,M,0
7209,6512,Jalsa Toor,39,F,0
7210,6513,Alka Pant,28,F,0
7211,6515,Ijaya Sangha,72,F,0
7212,6515,Qushi Jain,82,F,0
7213,6516,Neel Kuruvilla,9,M,0
7214,6517,Om Nadkarni,22,M,0
7215,6518,Bhavna Peri,48,F,0
7216,6519,Neel Kale,11,M,0
7217,6520,Lajita Hegde,66,F,0
7218,6521,Jack Dada,19,M,0
7219,6521,Jeremiah Babu,73,M,0
7220,6522,Baljiwan Sankar,70,M,0
7221,6523,Laban Brahmbhatt,58,M,0
7222,6524,Kai Sheth,44,M,0
7223,6525,Gaurika Bahri,22,F,0
7224,6525,Anvi Shanker,29,F,0
7225,6526,Upadhriti Sen,54,F,0
7226,6526,Mohammed Dutt,31,M,0
7227,6527,Lavanya Tak,55,F,0
7228,6527,Bhavini Krishnan,69,F,0
7229,6528,Aradhana Karnik,54,F,0
7230,6528,Baghyawati Sandal,69,F,0
7231,6529,Rachita Gade,10,F,0
7232,6530,Amaira Parmar,48,F,0
7233,6531,Tarak Gokhale,77,M,0
7234,6532,Niharika Mistry,49,F,0
7235,6532,Yuvraj Pingle,67,M,0
7236,6532,Wriddhish Kar,83,M,0
7237,6534,Jagrati Varghese,8,F,0
7238,6535,Devika Maharaj,3,F,0
7239,6537,Riya Gole,24,F,0
7240,6539,Joshua Subramaniam,40,M,0
7241,6539,Nakul Manne,83,M,0
7242,6539,Jagat Krishnamurthy,21,M,0
7243,6540,Saanvi Minhas,59,F,0
7244,6541,Dayamai Tank,24,F,0
7245,6542,Indali Kari,83,F,0
7246,6543,Rachana Nori,74,F,0
7247,6544,Gaurang Kunda,31,M,0
7248,6545,Fitan Oak,61,M,0
7249,6545,Urmi De,49,F,0
7250,6546,Harinakshi Narayan,57,F,0
7251,6547,Zayan Manda,9,M,0
7252,6548,Jeet Gulati,42,M,0
7253,6549,Dalbir Kothari,39,M,0
7254,6550,Baljiwan Badami,68,M,0
7255,6551,Lohit Naidu,1,M,0
7256,6552,Brinda Mandal,82,F,0
7257,6553,Chavvi Munshi,46,F,0
7258,6555,Ishani Seth,49,F,0
7259,6555,Aryan Karpe,41,M,0
7260,6555,Ishita Pillay,44,T,0
7261,6556,Aahana Natt,72,F,0
7262,6557,Anvi Mall,20,F,0
7263,6558,Arya Patil,53,F,0
7264,6559,Samar Rau,50,M,0
7265,6560,Radha Choudhry,47,F,0
7266,6561,Lakshit Dube,22,M,0
7267,6561,Oscar Chakraborty,31,M,0
7268,6562,Udant Chaudhari,7,M,0
7269,6563,Gaurika Hora,79,F,0
7270,6564,Devika Karpe,67,F,0
7271,6565,Zayan Khanna,37,M,0
7272,6568,Raagini Prakash,54,F,0
7273,6569,Onkar Purohit,48,M,0
7274,6570,Arin Soni,60,M,0
7275,6571,Jason Sheth,2,M,0
7276,6572,David Kade,78,M,0
7277,6572,Vansha Dass,39,F,0
7278,6574,Yatan Magar,6,M,0
7279,6575,Fariq Wable,43,M,0
7280,6575,Manan Barman,14,M,0
7281,6576,Ekalinga Gade,20,M,0
7282,6577,Neel Varghese,62,M,0
7283,6578,Aarini Sahota,55,F,0
7284,6579,Hamsini Das,12,F,0
7285,6580,Bishakha Bobal,2,F,0
7286,6580,Nikita Agrawal,45,F,0
7287,6580,Arunima Kashyap,65,F,0
7288,6581,Balendra Issac,76,M,0
7289,6581,David Deshpande,35,M,0
7290,6582,Qarin Das,53,M,0
7291,6583,Ira Kunda,3,F,0
7292,6584,Panini Mody,33,F,0
7293,6585,Netra Chauhan,37,F,0
7294,6586,Udant Behl,4,M,0
7295,6587,Warjas Naidu,60,M,0
7296,6588,Arya Dua,40,F,0
7297,6589,Rajata Vala,39,F,0
7298,6591,Ekavir Aurora,80,M,0
7299,6591,Nakul Nath,25,M,0
7300,6592,Mason Chowdhury,21,M,0
7301,6593,Mugdha Sengupta,75,F,0
7302,6594,Manya Subramanian,69,F,0
7303,6595,Abha Salvi,82,F,0
7304,6596,Anjali Ratta,75,F,0
7305,6597,Joshua Bhatnagar,62,M,0
7306,6599,Ucchal Puri,1,F,0
7307,6599,Yadavi Sagar,63,F,0
7308,6599,Victor Chand,28,M,0
7309,6600,Praneel Kumer,14,M,0
7310,6601,Dayamai Morar,49,F,0
7311,6602,Charita Gaba,12,F,0
7312,6603,Rachit Chaudhary,75,M,0
7313,6604,Parth Bakshi,9,M,0
7314,6606,Hemangini Loyal,7,F,0
7315,6606,Amol Dixit,72,M,0
7316,6607,Jack Reddy,25,M,0
7317,6608,Viraj Doshi,9,M,0
7318,6609,Timothy Lad,74,M,0
7319,6610,Unnati Dhar,26,F,0
7320,6611,Madhav Mallick,8,M,0
7321,6611,Samarth Kanda,9,M,0
7322,6611,Yochana Datta,16,F,0
7323,6612,Anthony Ravi,74,M,0
7324,6612,Naveen Hari,65,M,0
7325,6612,Krish Goda,3,M,0
7326,6614,Gavin Iyer,59,M,0
7327,6615,Orinder Raja,6,M,0
7328,6616,Fariq Nath,66,M,0
7329,6618,Devika Date,80,F,0
7330,6619,Aishani Sarma,33,F,0
7331,6620,Warhi Chhabra,64,F,0
7332,6621,Chakrika Kothari,84,F,0
7333,6622,Kashish Randhawa,25,F,0
7334,6623,Aishani Balay,24,F,0
7335,6624,Tanveer Gopal,26,M,0
7336,6625,Rehaan Kadakia,56,M,0
7337,6626,Anya Som,9,T,0
7338,6627,Nihal Ratti,15,M,0
7339,6628,Lakshit Arora,14,M,0
7340,6629,Radha Doshi,64,F,0
7341,6630,Omkaar Cheema,63,M,0
7342,6631,Sathvik Luthra,74,M,0
7343,6632,Widisha Chakrabarti,8,F,0
7344,6634,Kashvi Wali,23,F,0
7345,6635,Jai Jani,68,M,0
7346,6637,Prisha Sandal,3,F,0
7347,6638,Upkaar Ram,47,M,0
7348,6639,Tripti Dutt,63,F,0
7349,6641,Zaid Nath,77,M,0
7350,6641,Chaman Shukla,9,F,0
7351,6642,Nimrat Chauhan,85,F,0
7352,6643,Kai Parikh,6,M,0
7353,6644,Ria Majumdar,1,F,0
7354,6645,Theodore Gala,82,M,0
7355,6646,Matthew Maharaj,37,M,0
7356,6647,Vanya Gade,62,F,0
7357,6648,Neelima Mall,43,F,0
7358,6649,Ronith Keer,11,M,0
7359,6650,Nandini Gill,80,F,0
7360,6650,Akshay Bhakta,7,M,0
7361,6651,Champak Hans,60,M,0
7362,6652,Hardik Chaudhry,51,M,0
7363,6653,Udant Dash,77,M,0
7364,6654,Qadim Cheema,44,M,0
7365,6654,Lakshmi Chaudhary,33,F,0
7366,6655,Ekantika Gade,68,F,0
7367,6657,Balendra Chad,59,M,0
7368,6657,Chasmum Parmer,34,F,0
7369,6658,Bahadurjit Sarin,32,M,0
7370,6658,Rohan Puri,76,M,0
7371,6659,Lakshit Sengupta,52,M,0
7372,6659,Ijaya Chahal,34,F,0
7373,6659,Gaurav Sathe,83,M,0
7374,6660,Elijah Gaba,33,M,0
7375,6661,Chakradhar Palan,41,M,0
7376,6661,Xavier Kakar,46,M,0
7377,6662,Aryan Deol,26,M,0
7378,6662,Shaurya Chahal,57,M,0
7379,6662,Amrita Hayre,10,F,0
7380,6663,Anita Kalita,22,F,0
7381,6664,Dhruv Sodhi,44,M,0
7382,6665,Pahal Nigam,48,F,0
7383,6666,Krishna Devi,1,M,0
7384,6666,Ansh Panchal,21,M,0
7385,6666,Irya Ramakrishnan,64,F,0
7386,6667,Atharv Grewal,49,M,0
7387,6669,Pahal Narayanan,56,F,0
7388,6670,Brinda Kaur,34,F,0
7389,6671,Anita Parmar,79,F,0
7390,6674,Abdul Khanna,82,M,0
7391,6674,Patrick Khatri,73,M,0
7392,6674,Tristan Krishnan,27,M,0
7393,6675,Shaurya Patil,83,M,0
7394,6676,Amaira Apte,31,F,0
7395,6677,Triveni Bhatt,67,F,0
7396,6678,Widisha Verma,9,F,0
7397,6679,Kala Raja,36,F,0
7398,6680,Hemangini Chauhan,72,F,0
7399,6681,Ira Dara,48,F,0
7400,6682,Upma Hayer,1,F,0
7401,6683,Advika Saxena,44,F,0
7402,6684,Aarush Suri,83,M,0
7403,6685,Ria Parekh,71,F,0
7404,6686,Triya Shukla,5,F,0
7405,6687,Eshana Chaudhary,13,F,0
7406,6687,Amol Din,20,M,0
7407,6687,Rohan Palla,56,M,0
7408,6688,Meera Mangal,5,F,0
7409,6689,Samesh Pal,17,M,0
7410,6690,Kabir Sehgal,75,M,0
7411,6691,Neel Chatterjee,2,M,0
7412,6692,Harish Ramaswamy,72,M,0
7413,6693,Advika Chanda,30,F,0
7414,6694,Anirudh Iyengar,4,M,0
7415,6695,Jeremiah Luthra,53,M,0
7416,6696,Shaurya Luthra,4,M,0
7417,6697,Jeevika Badal,67,F,0
7418,6699,Idika Tata,21,T,0
7419,6700,Chandresh Tella,27,M,0
7420,6700,Naksh Mallick,42,M,0
7421,6702,Urvashi Seth,56,F,0
7422,6702,Mason Mohanty,22,M,0
7423,6703,Irya Dalal,61,F,0
7424,6705,Yoshita Hora,42,F,0
7425,6706,Jason Khosla,53,M,0
7426,6706,Balvan Misra,29,M,0
7427,6707,Pratyush Ravi,55,M,0
7428,6708,Anay Andra,39,M,0
7429,6709,Dakshesh Deep,21,M,0
7430,6710,Upkaar Bal,14,M,0
7431,6711,Omaja Taneja,53,F,0
7432,6712,Dev Verma,84,M,0
7433,6712,Pushti Ranganathan,63,F,0
7434,6713,Anmol Shroff,64,M,0
7435,6713,Januja Patla,52,F,0
7436,6714,Zayan Modi,68,M,0
7437,6715,Suhani Nanda,78,F,0
7438,6716,Chanakya Goswami,78,M,0
7439,6717,Yashodhara Deshpande,75,F,0
7440,6718,Deepa Chand,79,F,0
7441,6719,Udyati Krishnamurthy,79,F,0
7442,6719,Sachi Nagarajan,36,F,0
7443,6720,Vasatika Iyengar,72,F,0
7444,6720,Chatresh Madan,58,M,0
7445,6720,Gabriel Sethi,3,M,0
7446,6721,Kala Nadig,71,F,1
7447,6722,Anjali Sule,65,F,0
7448,6723,Ekbal Walla,67,M,0
7449,6724,Ethan Murthy,24,M,0
7450,6725,Zansi Chandra,7,F,0
7451,6726,Raghav Seshadri,32,M,0
7452,6726,Faqid Dhawan,84,M,0
7453,6726,Bhavna Arya,42,F,0
7454,6727,Amara Ramaswamy,62,F,0
7455,6728,Wahab Wagle,74,M,0
7456,6728,Kamala Goda,3,F,0
7457,6729,Vedika Karnik,4,F,0
7458,6730,Warinder Thaman,21,M,0
7459,6731,Mitali Dugal,59,F,0
7460,6732,Dalaja Bhagat,42,F,0
7461,6733,Zansi Om,14,F,0
7462,6733,Gaurang Desai,18,M,0
7463,6734,Damini Biswas,66,F,0
7464,6736,Agastya Kala,58,M,0
7465,6737,Vyanjana Kapoor,14,F,0
7466,6737,Eta Vohra,52,F,0
7467,6737,Chanakya Sarin,82,M,0
7468,6739,Om Batta,5,M,0
7469,6740,Jasmit Sanghvi,60,F,0
7470,6741,Forum Loke,36,F,0
7471,6742,Gayathri Rana,52,F,0
7472,6742,Udarsh Sangha,31,M,0
7473,6743,Vasudha Ghosh,12,F,0
7474,6743,Aayush Sibal,76,M,0
7475,6745,Tanay Mammen,84,M,0
7476,6746,Ikshita Tandon,85,F,0
7477,6747,Hitesh Narayanan,8,M,0
7478,6748,Tripti Acharya,82,F,0
7479,6749,Keya Chadha,21,F,0
7480,6750,Aadhya Pau,71,F,0
7481,6751,Ekapad Misra,84,M,0
7482,6752,Siddharth Ganesan,9,M,0
7483,6754,Aadi Sunder,9,M,0
7484,6754,Sanaya Bhasin,61,F,0
7485,6755,Ekapad Shankar,21,M,0
7486,6756,Ekbal Chand,17,M,0
7487,6756,Wriddhish Devi,65,M,0
7488,6756,Ekani Bail,35,F,0
7489,6757,Lakshmi Banik,70,F,0
7490,6757,Liam Chada,59,M,0
7491,6758,Reyansh Barad,48,M,0
7492,6759,Panini Jha,42,F,0
7493,6759,Yutika Raman,75,F,0
7494,6760,Ria Soman,80,T,0
7495,6761,Ayushman Baria,64,M,0
7496,6762,Wishi Khosla,69,F,0
7497,6764,Chaman Dhaliwal,58,F,0
7498,6764,Champak Bhargava,77,M,0
7499,6765,Isha Chaudry,80,F,0
7500,6767,Patrick Chada,46,M,0
7501,6767,Bhavna Divan,61,F,0
7502,6767,Manthan Roy,52,M,0
7503,6768,Widisha Kadakia,72,F,0
7504,6769,Vihaan Banerjee,5,M,0
7505,6770,Unni Tara,66,F,0
7506,6771,Teerth Chokshi,73,M,0
7507,6773,Vidhi Sani,60,F,0
7508,6774,Tanvi Nigam,17,F,0
7509,6775,Ishita Warrior,12,F,0
7510,6776,Zilmil Bala,39,F,0
7511,6777,Jhalak Pathak,72,F,0
7512,6778,Rajata Singhal,53,F,0
7513,6778,Qarin Yogi,2,M,0
7514,6779,Nikita Babu,68,F,0
7515,6780,Warinder Krish,48,M,0
7516,6781,Nathaniel Som,3,M,0
7517,6781,Aahana Bhalla,71,F,0
7518,6783,Balhaar Bhargava,36,M,0
7519,6783,Zansi Raval,1,F,0
7520,6784,Ikbal Narayanan,62,M,0
7521,6785,Ekantika Yadav,68,F,0
7522,6786,Shivansh Gola,69,M,0
7523,6787,Oni Srivastava,55,F,0
7524,6788,Rishi Savant,42,M,0
7525,6788,Arjun Banerjee,35,M,0
7526,6788,Suhani Banerjee,10,F,0
7527,6789,Forum Sheth,61,F,0
7528,6791,Warinder Jani,83,M,0
7529,6792,Hemal Toor,1,F,0
7530,6792,Champak Dutt,5,M,0
7531,6793,Meghana Prabhu,19,F,0
7532,6794,Garima Lata,50,F,0
7533,6795,Oeshi Gaba,83,F,0
7534,6795,Ekani Saha,47,F,0
7535,6796,Anirudh Din,71,M,0
7536,6797,Maanas Singhal,35,M,0
7537,6797,Anjali Padmanabhan,38,T,0
7538,6798,Vedant Ghose,58,M,0
7539,6799,Lavanya Kurian,41,F,0
7540,6799,Hemal Bhalla,49,F,0
7541,6799,Vedika Mand,82,F,0
7542,6800,Omkaar Gill,75,M,0
7543,6800,Wishi Hayre,23,F,0
7544,6801,Dalaja Kala,7,F,0
7545,6802,Nitara Koshy,20,F,0
7546,6803,Faraj Sarna,47,M,0
7547,6804,Baghyawati Buch,14,F,0
7548,6804,Rajata Tak,75,F,0
7549,6804,Chakrika Kaur,6,F,1
7550,6805,Manya Raj,40,F,0
7551,6808,Jackson Aggarwal,21,M,0
7552,6809,Tristan Kapur,7,M,0
7553,6810,Manya Biswas,56,F,0
7554,6811,Jeevika Toor,59,F,0
7555,6813,Veda Atwal,78,F,0
7556,6814,Pranit Dani,70,M,0
7557,6814,Ikshita Pillay,38,F,0
7558,6815,Imaran Saini,5,M,0
7559,6816,Chaitaly Mistry,63,F,0
7560,6817,Pavani Basu,24,F,0
7561,6817,Zilmil Ravi,56,F,0
7562,6818,Dev Agate,72,M,0
7563,6820,Aadi Prabhu,67,M,0
7564,6821,Patrick Khatri,77,M,0
7565,6823,Charles Lad,33,M,0
7566,6824,Mahika Kara,28,F,0
7567,6824,Megha Nazareth,34,F,0
7568,6825,Kala Trivedi,7,F,0
7569,6826,Jacob Divan,18,M,0
7570,6827,Rudra Taneja,3,M,0
7571,6828,Bhavani Apte,32,F,0
7572,6829,Mugdha Modi,79,F,0
7573,6829,Aarush Bhattacharyya,20,M,0
7574,6830,Zaid Warrior,12,M,0
7575,6831,Bahadurjit Sahota,25,M,0
7576,6832,Darika Salvi,42,F,0
7577,6833,Diya Prabhakar,45,F,0
7578,6834,Tanmayi Sur,60,F,0
7579,6834,Vedhika Dhillon,4,T,0
7580,6834,Amrita Rout,70,F,0
7581,6835,Zashil Varkey,71,M,0
7582,6835,Xalak Sankar,32,F,0
7583,6836,Patrick Krishna,40,M,0
7584,6837,Dayita Master,23,F,0
7585,6838,Ganga Merchant,38,F,0
7586,6838,Chaitanya Deshpande,83,M,0
7587,6841,Tanmayi Chadha,55,F,0
7588,6842,Leena Pant,6,F,0
7589,6843,Kavya Raghavan,27,F,0
7590,6844,Yashoda Lad,26,F,0
7591,6845,Xiti Chand,65,F,0
7592,6846,Dayamai Kuruvilla,11,F,0
7593,6846,Wridesh Panchal,58,M,0
7594,6846,Warjas Mani,63,M,0
7595,6847,Gaurav Uppal,48,M,0
7596,6849,Upma Swaminathan,56,F,0
7597,6850,Chaman Bhatti,53,F,0
7598,6850,Joshua Mangal,61,M,0
7599,6850,Kalpit Reddy,21,M,0
7600,6852,Lopa Kaur,4,F,0
7601,6853,Bina Rajagopal,59,F,0
7602,6854,Zaid Andra,53,M,0
7603,6855,Gaurangi Morar,75,F,0
7604,6857,Chakradhar Bhatt,50,M,0
7605,6859,Bakhshi Bassi,60,M,0
7606,6860,Ekbal Aurora,17,M,0
7607,6861,Warinder Ahluwalia,38,M,0
7608,6861,Darika Gandhi,40,F,0
7609,6862,Wyatt Shanker,44,M,0
7610,6863,Raagini Bhardwaj,56,F,0
7611,6864,Christopher Mangat,42,M,0
7612,6864,Siddharth Sarin,83,M,0
7613,6864,Kavya Mukhopadhyay,20,F,0
7614,6865,Owen Saini,10,M,0
7615,6866,Urvi Sule,33,F,0
7616,6867,Jason Bassi,63,M,0
7617,6869,Indali Zacharia,40,F,0
7618,6870,Gautam Chaudry,64,M,0
7619,6870,Shivani Subramaniam,79,F,0
7620,6871,Jeremiah Keer,72,M,0
7621,6873,Ishwar Rama,46,M,0
7622,6873,Widisha Raman,39,F,0
7623,6875,Geetika Jaggi,2,F,0
