AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID
4135,2370,F Raval,23,M,A2
4136,2371,L. Bora,23,M,A1
4137,2372,Ayush Basak,24,M,A1
4138,2372,J. Sarna,51,M,A2
4139,2372,Abhiram Mangal,17,M,A3
4140,2373,Rachit Manda,27,M,A1
4141,2374,Harish Sehgal,19,M,A1
4142,2375,H Sehgal,19,M,A1
4143,2376,M. Bobal,55,M,A1
4144,2377,Jairaj Chada,30,M,A1
4145,2378,Advik Palan,46,M,A1
4146,2378,Tristan Saxena,38,M,A2
4147,2379,Gaurangi Nagy,55,F,A1
4148,2379,Rehaan Krishna,24,M,A2
4149,2380,Wazir Dugal,57,M,A1
4150,2380,Ranbir Morar,32,M,A2
4151,2380,N. Dar,35,M,A3
4152,2381,Yug Dhar,51,M,A1
4153,2381,Qasim Pall,27,M,A2
4154,2381,Aadhya Ramaswamy,31,F,A3
4155,2382,Azad Mallick,27,M,A1
4156,2383,Udarsh Sunder,58,M,A1
4157,2384,M Rao,47,M,A1
4158,2385,Shivansh Cheema,42,M,A1
4159,2386,Bachittar Yadav,27,M,A1
4160,2386,Rehaan Sandhu,26,M,A2
4161,2387,Teerth Dutta,43,M,A1
4162,2388,Pranit Chanda,22,M,A1
4163,2389,Laksh Bora,21,M,A1
4164,2390,Banjit Rajan,53,M,A1
4165,2391,Joshua Seth,38,M,A1
4166,2392,F Trivedi,23,M,A1
4167,2393,Yash Vaidya,65,M,A1
4168,2393,Charles Ganesh,28,M,A2
4169,2393,Aryan Bedi,19,M,A3
4170,2394,Isaac Vohra,59,M,A1
4171,2395,Karan Nadkarni,52,M,A1
4172,2396,Qarin Nagar,35,M,A1
4173,2396,Balendra Rama,32,M,A2
4174,2397,wictor Saha,48,M,A1
4175,2398,E. Peri,17,M,A1
4176,2398,Y Varkey,56,F,A2
4177,2399,Damini Modi,53,F,A1
4178,2399,Charita Sastry,40,F,A2
4179,2400,Hardik Bakshi,45,M,A1
4180,2401,Wazir Dugal,59,M,A1
4181,2401,Hemang Devan,26,M,A2
4182,2402,Balvan Goyal,38,M,A1
4183,2403,Yashoda Naik,25,F,A1
4184,2404,Nathaniel Wagle,50,M,A1
4185,2404,Jagdish Apte,29,M,A2
4186,2404,Tanay Bhasin,18,M,A3
4187,2405,Raghav Dugar,37,M,A1
4188,2405,Chanakya Purohit,32,M,A2
4189,2406,Onkar Bail,30,M,A1
4190,2407,Isaac Kade,59,M,A1
4191,2407,Zashil Dhingra,21,M,A2
4192,2407,Arjun Jha,59,M,A3
4193,2408,Elijah Bhalla,53,M,A1
4194,2409,Abdul Naidu,35,M,A1
4195,2410,I Taneja,59,F,A1
4196,2411,Q Dalal,18,M,A1
4197,2412,David Narayan,53,M,A1
4198,2413,T. Mane,20,F,A1
4199,2414,Gaurav Deep,23,M,A1
4200,2415,D. Bava,25,M,A1
4201,2416,Nathan Chaudhry,28,M,A1
4202,2417,Krish Ratta,27,M,A1
4203,2418,Balhaar Chowdhury,58,M,A1
4204,2419,Daniel Dhillon,62,M,A1
4205,2420,Ekaraj Vyas,25,M,A1
4206,2421,Aarush Patel,27,M,A1
4207,2421,Ira Dora,25,F,A2
4208,2422,Tanveer Vyas,45,M,A1
4209,2423,Charles Kannan,65,M,A1
4210,2423,Shaurya Pillai,47,M,A2
4211,2424,Harrison Dara,59,M,A1
4212,2425,Girish Wagle,30,M,A1
4213,2425,Zayan Ratti,59,M,A2
4214,2426,Om wenkataraman,24,M,A1
4215,2426,Zilmil Raju,32,F,A2
4216,2427,Guneet Subramanian,55,M,A1
4217,2428,Rachit Dash,38,M,A1
4218,2429,Kai Behl,40,M,A1
4219,2429,Anmol Tella,63,M,A2
4220,2430,Harsh Sehgal,19,M,A1
4221,2431,Saksham Nadkarni,17,M,A1
4222,2432,Chanakya Sandal,53,M,A1
4223,2432,Samarth Rout,60,M,A2
4224,2433,Falguni Kala,26,F,A1
4225,2433,Manbir Dutta,27,M,A2
4226,2433,Vihaan Deol,65,M,A3
4227,2434,Ayushman Deshmukh,39,M,A1
4228,2435,Nisha Lad,31,F,A1
4229,2436,Bhavya Sule,54,F,A1
4230,2437,Om Venkataraman,23,M,A1
4231,2437,Laksh Upadhyay,30,M,A2
4232,2437,Rudra Choudhary,37,M,A3
4233,2438,Nicholas Gera,34,M,A1
4234,2439,Shivansh Tella,52,M,A1
4235,2440,Rohan ummen,32,M,A1
4236,2441,saurya Parmer,57,M,A1
4237,2442,J Nigam,49,F,A1
4238,2442,Vedant Mandal,46,M,A2
4239,2442,Falan Maharaj,38,M,A3
4240,2442,Girindra Murthy,39,M,A4
4241,2443,Kabir Sane,42,M,A1
4242,2444,Onveer Mohan,36,M,A1
4243,2444,Oliver Choudhury,35,M,A2
4244,2445,David Sekhon,51,M,A1
4245,2446,Om Ratta,64,M,A1
4246,2447,Michael Varkey,45,M,A1
4247,2447,Darika Shetty,33,F,A2
4248,2448,Aahana Din,44,F,A1
4249,2449,Sneha Sood,41,F,A1
4250,2450,Guneet Hayer,47,M,A1
4251,2451,Logan Bhagat,40,M,A1
4252,2452,J Kapur,36,F,A1
4253,2453,Gauri kare,57,F,A1
4254,2453,Ayaan Bains,56,M,A2
4255,2454,Varsha Loyal,42,F,A1
4256,2455,Zayyan Baral,34,M,A1
4257,2455,Chandran Parekh,22,M,A2
4258,2456,Viraj Karnik,48,M,A1
4259,2457,Christopher Pradhan,62,M,A1
4260,2457,Qadim Dalal,19,M,A2
4261,2458,Mohammed Mann,50,M,A1
4262,2458,Ayushman Grewal,52,M,A2
4263,2459,Ayaan Bora,47,M,A1
4264,2459,Ekbal Biswas,28,M,A2
4265,2460,Mason Kunda,25,M,A1
4266,2461,Bachittar Dora,19,M,A1
4267,2461,Jairaj Chada,32,M,A2
4268,2461,Ayaan Pai,22,M,A3
4269,2461,Ekapad Sangha,18,M,A4
4270,2462,Jayraj Chada,30,M,A1
4271,2463,Y. Varkey,56,F,A1
4272,2463,Aditya Randhawa,42,M,A2
4273,2464,Tristan Sood,22,M,A1
4274,2465,Yashoda Prashad,43,F,A1
4275,2465,Falan Ratta,38,M,A2
4276,2465,Jagrati Buch,46,T,A3
4277,2466,Vihaan Sarraf,46,M,A1
4278,2466,Agastya Bakshi,34,M,A2
4279,2467,Theodore Date,47,M,A1
4280,2468,R. Oommen,30,M,A1
4281,2468,Gagan Sankar,17,M,A2
4282,2468,Neel Bhasin,40,M,A3
4283,2469,Shaurya Soni,63,M,A1
4284,2469,Gopal Bawa,35,M,A2
4285,2470,Ojas Kant,29,M,A1
4286,2470,Wridesh Oommen,27,M,A2
4287,2470,Pranit Shan,63,M,A3
4288,2471,Onkar Zacharia,62,M,A1
4289,2472,Laban Choudhary,58,M,A1
4290,2472,Ayushman Anand,38,M,A2
4291,2472,Aarush Jha,47,M,A3
4292,2472,saurya Parmer,57,M,A4
4293,2473,Rachit Yadav,55,M,A1
4294,2474,Quincy Chahal,42,M,A1
4295,2475,Michael Varkey,45,M,A1
4296,2475,Karan Lal,28,M,A2
4297,2476,Ekapad Basak,56,M,A1
4298,2477,Yug Batra,26,M,A1
4299,2478,Gabriel Dubey,63,M,A1
4300,2478,A. Chhabra,45,M,A2
4301,2478,Falguni Varughese,58,F,A3
4302,2479,G Hans,31,M,A1
4303,2480,G Khare,57,F,A1
4304,2480,Oscar Chanda,33,M,A2
4305,2481,Ayush Saran,19,M,A1
4306,2482,Samarth Dugar,59,M,A1
4307,2482,Balvir Mane,59,M,A2
4308,2483,Theodore Gour,36,M,A1
4309,2484,Orinder Sathe,48,M,A1
4310,2485,Jasmit Hora,49,F,A1
4311,2486,Sarthak Ganesan,23,M,A1
4312,2486,Jeet Agarwal,40,M,A2
4313,2486,Noah Dubey,58,M,A3
4314,2487,Anirudh Dugar,40,M,A1
4315,2488,Rayaan Kohli,42,M,A1
4316,2489,Ishwar Sabharwal,45,M,A1
4317,2489,Vivaan Baria,31,M,A2
4318,2489,Ronith Narayan,58,M,A3
4319,2490,Naksh Saraf,44,M,A1
4320,2490,Gabriel Saraf,64,M,A2
4321,2490,Om wenkataraman,24,M,A3
4322,2491,Timothy Ganesan,35,M,A1
4323,2492,U Chokshi,51,M,A1
4324,2492,Odika Sachdev,31,F,A2
4325,2492,C De,22,M,A3
4326,2493,Brijesh Lata,20,M,A1
4327,2493,Faras Parmer,32,M,A2
4328,2493,Hema Mittal,60,F,A3
4329,2493,Maanav Narang,23,M,A4
4330,2494,Janaki Sheth,16,F,A1
4331,2494,Quincy Bhandari,65,M,A2
4332,2494,R Kohli,42,M,A3
4333,2495,Ojasvi Kari,46,F,A1
4334,2496,Michael Varkey,47,M,A1
4335,2497,Harrison Merchant,39,M,A1
4336,2497,Frederick Dua,42,M,A2
4337,2498,Chanchal Desai,62,F,A1
4338,2499,Amol Hora,21,M,A1
4339,2499,Zashil Sathe,32,M,A2
4340,2500,Abdul Rai,41,M,A1
4341,2501,Reyansh Vig,58,M,A1
4342,2502,Ubika Sidhu,21,F,A1
4343,2503,Zayan Ratti,57,M,A1
4344,2504,Ranveer Desai,41,M,A1
4345,2505,Azad Mallick,27,M,A1
4346,2506,Jagdish Lanka,50,M,A1
4347,2507,Jack Boase,26,M,A1
4348,2507,K Badal,53,M,A2
4349,2507,Wyatt Maharaj,21,M,A3
4350,2507,Ekaraj Peri,19,M,A4
4351,2508,Warjas Solanki,37,M,A1
4352,2508,Pranav Keer,21,M,A2
4353,2508,F. Raval,23,M,A3
4354,2509,Gaurang Master,30,M,A1
4355,2509,Gaurav Mishra,58,M,A2
4356,2509,Devika Khosla,31,T,A3
4357,2509,Ayush Ghose,25,M,A4
4358,2510,Neel Bhasin,42,M,A1
4359,2510,Tanvi Nair,63,F,A2
4360,2510,Samuel Chada,59,M,A3
4361,2510,Fitan Memon,63,M,A4
4362,2511,Laksh Bora,21,M,A1
4363,2511,Harshil Taneja,56,M,A2
4364,2511,Logan Varkey,36,M,A3
4365,2512,Laksh Bora,20,M,A1
4366,2512,Darsh Sawhney,55,M,A2
4367,2512,Ayushman Kalla,33,M,A3
4368,2513,Ayaan Bajaj,49,M,A1
4369,2514,Charles Nagi,38,M,A1
4370,2514,Sai Parmer,42,M,A2
4371,2514,Falan Sarma,31,M,A3
4372,2515,Owen Mishra,16,M,A1
4373,2515,Karan Vora,30,M,A2
4374,2515,Siddharth Shukla,54,M,A3
4375,2515,Advaith Chandran,18,M,A4
4376,2516,Fiyaz Badami,54,M,A1
4377,2516,Michael Varkey,44,M,A2
4378,2516,Anthony Nazareth,27,M,A3
4379,2516,Samarth Khatri,49,M,A4
4380,2517,Dipta Zacharia,17,F,A1
4381,2517,Yuvraj Srinivasan,34,M,A2
4382,2517,Om Venkataraman,24,M,A3
4383,2517,Aarna Singh,26,F,A4
4384,2518,Avi Ramachandran,39,M,A1
4385,2519,Ayush Kala,18,M,A1
4386,2519,C De,22,M,A2
4387,2520,Bahadurjit Merchant,41,M,A1
4388,2520,Mason Dixit,20,M,A2
4389,2521,Upkaar Gole,29,M,A1
4390,2522,Jyoti Sridhar,53,F,A1
4391,2523,Abdul Deshmukh,34,M,A1
4392,2523,Praneel Wagle,58,M,A2
4393,2523,Jai Bedi,46,M,A3
4394,2524,Shivani Samra,64,T,A1
4395,2525,Joshua Ram,26,M,A1
4396,2525,Yuvraj Lalla,47,M,A2
4397,2525,Balveer Mane,59,M,A3
4398,2526,William Tandon,42,M,A1
4399,2526,V. Saha,47,M,A2
4400,2527,Krish Srinivasan,39,M,A1
4401,2527,Rohan Nagy,17,M,A2
4402,2528,L. Kanda,43,M,A1
4403,2528,Finn Devan,46,M,A2
4404,2529,Yochana Bhandari,50,F,A1
4405,2529,Arin Tak,48,M,A2
4406,2529,E. Gera,56,M,A3
4407,2529,Kevin Narayanan,31,M,A4
4408,2530,Udarsh Vaidya,64,M,A1
4409,2531,S. Parmer,57,M,A1
4410,2532,Omkaar Sami,59,M,A1
4411,2533,Kalpit Hayre,20,M,A1
4412,2534,Fitan Rawal,23,M,A1
4413,2534,Gagan Bains,33,M,A2
4414,2535,Zashil Yogi,42,M,A1
4415,2535,Ishaan Bhandari,59,M,A2
4416,2536,Luke Khatri,45,M,A1
4417,2537,I. Taneja,58,F,A1
4418,2538,Jayraj Chada,32,M,A1
4419,2539,Gaurang Padmanabhan,37,M,A1
4420,2540,Madhav Anne,59,M,A1
4421,2541,Rehaan Bal,40,M,A1
4422,2542,Darpan Bansal,49,M,A1
4423,2543,U Chokshi,51,M,A1
4424,2544,Darsh Ahuja,45,M,A1
4425,2545,Tristan Saxena,39,M,A1
4426,2545,Anirudh Nayar,32,M,A2
4427,2545,Teerth Sant,59,M,A3
4428,2545,J. Kapur,36,F,A4
4429,2546,Ayush Chad,65,M,A1
4430,2546,Vivaan Datta,18,M,A2
4431,2546,Tripti Mane,20,F,A3
4432,2547,Atharv Badal,33,M,A1
4433,2547,Baghyawati Ramakrishnan,19,F,A2
4434,2547,Manbir Saini,65,M,A3
4435,2547,Logan Banik,25,M,A4
4436,2548,Parth Lal,25,M,A1
4437,2548,Aishani Atwal,43,F,A2
4438,2548,R Dasgupta,34,M,A3
4439,2548,Sathvik Patel,47,M,A4
4440,2549,Zayan Gole,44,M,A1
4441,2550,Pranav Venkataraman,58,M,A1
4442,2550,Luke Chadha,48,M,A2
4443,2550,Harish Sehgal,20,M,A3
4444,2551,Dalbir Butala,41,M,A1
4445,2551,Hardik Borde,31,M,A2
4446,2551,Gaurangi Chand,18,F,A3
4447,2552,Chaytanya Sangha,24,M,A1
4448,2553,Harshil Trivedi,46,M,A1
4449,2554,Irya Taneja,57,F,A1
4450,2555,D. Bava,24,M,A1
4451,2556,Q Pall,27,M,A1
4452,2557,Rohan Oommen,31,M,A1
4453,2558,A Pall,28,M,A1
4454,2559,Akshay Narula,45,M,A1
4455,2560,Jagdish Dhillon,48,M,A1
4456,2561,Caleb Bath,44,M,A1
4457,2561,Isaac Hayer,41,M,A2
4458,2562,Kiaan Badal,61,M,A1
4459,2562,Ekbal Shankar,44,M,A2
4460,2562,A. Ghose,26,M,A3
4461,2562,M Rao,47,M,A4
4462,2563,Dhriti Kala,34,F,A1
4463,2564,Udant Solanki,25,M,A1
4464,2565,Ayushman Doshi,57,M,A1
4465,2566,Benjamin Singh,56,M,A1
4466,2567,Rohan Sehgal,45,M,A1
4467,2567,Kabir Triwedi,55,M,A2
4468,2567,Jairaj Chada,30,M,A3
4469,2568,Nil Bhasin,40,M,A1
4470,2568,Chandran More,17,M,A2
4471,2569,Guneet Luthra,53,M,A1
4472,2570,Victor Som,61,M,A1
4473,2570,Mason Sagar,31,M,A2
4474,2571,Omkaar Borah,30,M,A1
4475,2571,Tripti Mane,20,F,A2
4476,2572,Samarth Rastogi,42,M,A1
4477,2573,Azad Batra,39,M,A1
4478,2573,Jackson Sarna,51,M,A2
4479,2573,Rushil Doshi,29,M,A3
4480,2574,N. Bhasin,40,M,A1
4481,2574,Rehaan Kakar,43,M,A2
4482,2574,Rayaan Kohli,42,M,A3
4483,2575,C. Parekh,24,M,A1
4484,2576,Aarnav Chhabra,45,M,A1
4485,2576,Faraj Loke,39,M,A2
4486,2576,Guneet Borra,56,M,A3
4487,2577,Azad Kashyap,43,M,A1
4488,2577,Dalbir Bumb,50,M,A2
4489,2577,Lucky Kanda,43,M,A3
4490,2578,Indrajit Bir,52,M,A1
4491,2578,Tanveer Gupta,46,M,A2
4492,2578,Praneel Jaggi,53,M,A3
4493,2579,Gautam Barad,41,M,A1
4494,2580,Praneel Atwal,37,M,A1
4495,2580,Gagan Andra,26,M,A2
4496,2581,Y. Talwar,53,F,A1
4497,2582,Frederick Sagar,35,M,A1
4498,2582,Jeet Pillai,52,M,A2
4499,2582,Ekaraj Peri,20,M,A3
4500,2582,Aarav Gill,23,M,A4
4501,2583,D. Rajagopal,22,M,A1
4502,2584,Qadim Boase,29,M,A1
4503,2585,Anthony Manne,25,M,A1
4504,2585,M Rao,47,M,A2
4505,2585,Qasim Rege,25,M,A3
4506,2586,Fariq Dubey,30,M,A1
4507,2586,Amol Sarkar,60,M,A2
4508,2587,Champak Srivastava,39,M,A1
4509,2587,Maanas Mane,65,M,A2
4510,2588,Frado Sawhney,48,M,A1
4511,2588,Fitan Rawal,23,M,A2
4512,2588,Rajata Tiwari,24,F,A3
4513,2589,Gauri Khare,58,F,A1
4514,2589,Nihal Chander,30,M,A2
4515,2589,Qadim Dalal,18,M,A3
4516,2589,Victor Chowdhury,37,M,A4
4517,2590,Watika Mani,35,F,A1
4518,2590,Maanas Sani,42,M,A2
4519,2591,Onveer Dave,58,M,A1
4520,2592,Balveer Sachar,33,M,A1
4521,2593,Yatan Pandey,57,M,A1
4522,2593,Rehaan Nazareth,39,M,A2
4523,2594,Nihal Bahl,62,M,A1
4524,2595,Om Boase,32,M,A1
4525,2596,Pranit Krishna,37,M,A1
4526,2597,Brinda Virk,34,T,A1
4527,2597,Logan Ranganathan,30,M,A2
4528,2598,Kalpit Hayre,20,M,A1
4529,2599,Naksh Desai,57,M,A1
4530,2600,Bahadurjit Bhatia,49,M,A1
4531,2600,Laban Seshadri,53,M,A2
4532,2601,K. Sane,42,M,A1
4533,2601,T Saxena,39,M,A2
4534,2601,Wazir Dugal,57,M,A3
4535,2601,Balveer Atwal,24,M,A4
4536,2602,Agastya Chowdhury,29,M,A1
4537,2603,P Madan,38,M,A1
4538,2604,Charles Badami,44,M,A1
4539,2605,Qasim Pillay,24,M,A1
4540,2606,C. More,19,M,A1
4541,2607,Ekbal Chander,39,M,A1
4542,2608,Gaurangi Nagy,55,F,A1
4543,2608,Krishna Bail,32,M,A2
4544,2608,Peter Pillay,22,M,A3
4545,2608,Samaksh Deshpande,17,M,A4
4546,2609,G Nagy,55,F,A1
4547,2609,Hema Chanda,30,F,A2
4548,2609,Saksham Goyal,18,M,A3
4549,2610,Arjun Jha,59,M,A1
4550,2610,Arin Yogi,56,M,A2
4551,2610,J. Kapur,36,F,A3
4552,2611,Ubika Oza,48,F,A1
4553,2612,Aarnav Chhabra,45,M,A1
4554,2613,Gauri Khare,57,F,A1
4555,2614,Ayushman Munshi,19,M,A1
4556,2614,Samaksh Solanki,38,M,A2
4557,2614,Frederick Krishnamurthy,17,M,A3
4558,2615,Frado Krishnan,38,M,A1
4559,2615,Aryan Chad,51,M,A2
4560,2616,A Ghose,25,M,A1
4561,2616,Mohammed Nagarajan,55,M,A2
4562,2616,Bachittar Cherian,57,M,A3
4563,2617,Hritik Sur,28,M,A1
4564,2618,Imaran Sanghwi,42,M,A1
4565,2618,Shivansh Bajwa,62,M,A2
4566,2618,George Sami,56,M,A3
4567,2619,Champak Baral,60,M,A1
4568,2620,Amol Andra,63,M,A1
4569,2621,Ekavir Choudhury,24,M,A1
4570,2621,Michael warkey,45,M,A2
4571,2621,Christopher Khurana,58,M,A3
4572,2621,Jairaj Chada,30,M,A4
4573,2622,D. Bava,25,M,A1
4574,2622,Shivani Datta,16,F,A2
4575,2623,Y. Talwar,53,F,A1
4576,2624,Nakul Soman,25,M,A1
4577,2625,Charles Ganesh,26,M,A1
4578,2626,Ikshita Kohli,22,F,A1
4579,2627,Nathan Chana,20,M,A1
4580,2628,Advay Iyer,39,M,A1
4581,2628,Sai Gole,46,M,A2
4582,2629,Om Keer,56,M,A1
4583,2630,M. Rao,47,M,A1
4584,2631,Yuwraj Garde,32,M,A1
4585,2632,Champak Khare,29,M,A1
4586,2632,Charles Ganesh,28,M,A2
4587,2632,Nil Bhasin,42,M,A3
4588,2632,Laban Bera,52,M,A4
4589,2633,Ekapad Kara,50,M,A1
4590,2634,C Sangha,24,M,A1
4591,2635,Sachi Mital,22,F,A1
4592,2635,A Mallick,27,M,A2
4593,2635,Oliver Narang,50,M,A3
4594,2636,Sathvik Mannan,19,M,A1
4595,2637,Omya Trivedi,62,F,A1
4596,2638,Baljiwan Soni,58,M,A1
4597,2638,Gautami Sibal,16,F,A2
4598,2639,A Ghose,27,M,A1
4599,2640,Raghav Shenoy,28,M,A1
4600,2641,Luke Sundaram,17,M,A1
4601,2641,Bachittar Palla,26,M,A2
4602,2642,Christopher De,22,M,A1
4603,2643,C. Sangha,24,M,A1
4604,2643,Ayaan More,35,M,A2
4605,2644,Krishna Toor,47,M,A1
4606,2644,Laksh Bora,19,M,A2
4607,2644,A Pall,27,M,A3
4608,2644,Samaksh Issac,60,M,A4
4609,2645,Hritik Chad,18,M,A1
4610,2645,Robert Ravel,52,M,A2
4611,2646,Ayus Ghose,26,M,A1
4612,2647,Lucky Kanda,43,M,A1
4613,2648,Gaurangi Gera,33,T,A1
4614,2649,Advik Saxena,31,M,A1
4615,2650,Devika Bobal,53,F,A1
4616,2650,Anay Pall,30,M,A2
4617,2650,G Nagy,55,F,A3
4618,2651,Qushi Hans,41,F,A1
4619,2651,Maanav Chaudhari,28,M,A2
4620,2651,Warinder Pingle,31,M,A3
4621,2651,Balhaar Ghose,27,M,A4
4622,2652,Tripti Mane,20,F,A1
4623,2652,Balhaar Dhaliwal,51,M,A2
4624,2653,Aarnaw Chhabra,45,M,A1
4625,2653,Ranbir Loke,49,M,A2
4626,2653,Tripti Mane,20,F,A3
4627,2654,C Sangha,24,M,A1
4628,2655,Ubika Oza,48,F,A1
4629,2656,Varenya Baria,25,F,A1
4630,2656,Aarnav Rout,26,M,A2
4631,2656,Tristan Ahluwalia,20,M,A3
4632,2656,Reyansh Chada,63,M,A4
4633,2657,Viraj Ganesh,34,M,A1
4634,2658,Sarthak Raju,53,M,A1
4635,2658,Chandani Patla,29,F,A2
4636,2658,Jagat Rai,58,M,A3
4637,2659,Gaurang Sachar,38,M,A1
4638,2659,Charles Ganesh,28,M,A2
4639,2660,Fariq Mishra,27,M,A1
4640,2661,Baljiwan Bhakta,64,M,A1
4641,2662,Ekaraj Peri,18,M,A1
4642,2662,Upkaar Chokshi,51,M,A2
4643,2662,Aryan Bhandari,38,M,A3
4644,2662,Tarak Bora,41,M,A4
4645,2663,K. Sane,42,M,A1
4646,2663,Bakhshi Suri,20,M,A2
4647,2664,Balendra Pandit,45,M,A1
4648,2665,Tanveer Pandit,44,M,A1
4649,2666,Yahvi Dixit,37,F,A1
4650,2666,Jonathan Grewal,54,M,A2
4651,2667,William Shan,63,M,A1
4652,2667,Advik Shetty,51,M,A2
4653,2668,Pratyush Grewal,18,M,A1
4654,2668,Ranveer Vaidya,41,M,A2
4655,2669,Zashil Shukla,35,M,A1
4656,2670,J. Chada,30,M,A1
4657,2671,Abha Shukla,57,F,A1
4658,2671,Samarth Gola,22,M,A2
4659,2671,Kai Rai,33,M,A3
4660,2671,Chanakya Memon,54,M,A4
4661,2672,Zayan Sur,41,M,A1
4662,2672,Lucky Kanda,43,M,A2
4663,2672,Patrick Wason,22,M,A3
4664,2672,Harsh Bhagat,62,M,A4
4665,2673,Kabir Divan,64,M,A1
4666,2673,Vincent Aggarwal,40,M,A2
4667,2673,Pranav Ratti,62,M,A3
4668,2673,Advaith Natt,19,M,A4
4669,2674,Irya Taneja,56,F,A1
4670,2675,Wyatt Varghese,48,M,A1
4671,2675,Bachittar Ahluwalia,53,M,A2
4672,2675,Wridesh Garde,29,M,A3
4673,2676,Y Varkey,58,F,A1
4674,2677,Ekta Sinha,49,F,A1
4675,2677,R Peri,52,M,A2
4676,2678,Harish Badal,46,M,A1
4677,2679,Simon Goel,32,M,A1
4678,2679,K. Badal,53,M,A2
4679,2679,Isaac Sethi,62,M,A3
4680,2680,Shaurya Sarkar,42,M,A1
4681,2680,N. Bhasin,40,M,A2
4682,2680,Fitan Dhar,36,M,A3
4683,2680,Neel Bhasin,40,M,A4
4684,2681,Ekaraj Devi,37,M,A1
4685,2682,Chakradhar Morar,53,M,A1
4686,2682,Laban Reddy,46,M,A2
4687,2682,George Bali,38,M,A3
4688,2682,Ranbir Mistry,52,M,A4
4689,2683,Liam Bobal,33,M,A1
4690,2683,Jacob Lalla,58,M,A2
4691,2684,Azad Mallick,27,M,A1
4692,2685,Yug Mallick,31,M,A1
4693,2686,S Mander,29,M,A1
4694,2687,D Bava,25,M,A1
4695,2688,G Khare,57,F,A1
4696,2689,Krishna Badal,53,M,A1
4697,2690,Arya Ram,25,F,A1
4698,2690,Lohit Chandra,21,M,A2
4699,2691,Anirudh Iyer,26,M,A1
4700,2692,Pranit Tiwari,35,M,A1
4701,2693,Orinder Tak,33,M,A1
4702,2694,Dakshesh Pall,57,M,A1
4703,2695,Balhaar Date,55,M,A1
4704,2696,B Murty,40,M,A1
4705,2696,R Kohli,42,M,A2
4706,2697,Arin Krish,61,M,A1
4707,2697,Ishwar Verma,55,M,A2
4708,2697,Neel Issac,59,M,A3
4709,2698,Utkarsh Shukla,43,M,A1
4710,2699,Aadi Dora,31,M,A1
4711,2700,Nathan Gulati,26,M,A1
4712,2700,K Hayre,20,M,A2
4713,2701,Balendra Lala,23,M,A1
4714,2701,Mason Malhotra,62,M,A2
4715,2702,Baljiwan Srivastava,32,M,A1
4716,2703,Aarnav Chhabra,45,M,A1
4717,2704,Ikbal Balay,22,M,A1
4718,2705,Lakshit Nayar,54,M,A1
4719,2706,Yahvi Talwar,53,F,A1
4720,2707,Anirudh Gill,51,M,A1
4721,2708,Peter Behl,24,M,A1
4722,2708,Haris Sehgal,19,M,A2
4723,2708,Warjas Rajagopalan,53,M,A3
4724,2709,Nakul Minhas,31,M,A1
4725,2709,Harshil Saran,56,M,A2
4726,2710,Agastya Chowdhury,29,M,A1
4727,2711,Vasatika Mani,46,F,A1
4728,2711,Fariq Varty,22,M,A2
4729,2712,Lucky Kanda,42,M,A1
4730,2713,Anmol Hans,34,M,A1
4731,2714,Theodore Chhabra,17,M,A1
4732,2714,L Bera,52,M,A2
4733,2714,Ubika Oza,50,F,A3
4734,2715,Shaurya Pillai,47,M,A1
4735,2715,Upkaar Brar,41,M,A2
4736,2716,C. Purohit,33,M,A1
4737,2716,Theodore Mitter,63,M,A2
4738,2716,Sarthak Chander,31,M,A3
4739,2717,Vedhika Narain,28,F,A1
4740,2717,Bachittar Kanda,38,M,A2
4741,2718,Fariq Gopal,50,M,A1
4742,2718,Gopal Hans,32,M,A2
4743,2718,Chandran Parek,24,M,A3
4744,2719,A Mannan,28,M,A1
4745,2720,Champak Pandya,62,M,A1
4746,2720,Ayush Ghose,25,M,A2
4747,2720,Darpan Dhar,30,M,A3
4748,2721,Akshay Deshpande,50,M,A1
4749,2721,Gaurang Palla,18,M,A2
4750,2721,Jagdish Sura,38,M,A3
4751,2722,Kiaan Jaggi,22,M,A1
4752,2723,Umang Rajagopal,45,M,A1
4753,2723,Chanakya Lanka,60,M,A2
4754,2724,Patrick Sharma,45,M,A1
4755,2725,Sarthak Sant,22,M,A1
4756,2726,Falguni Goel,47,F,A1
4757,2726,Imaran Sanghwi,40,M,A2
4758,2726,Mahika Pal,19,F,A3
4759,2727,Anmol Parekh,65,M,A1
4760,2727,Hamsini Ramachandran,57,F,A2
4761,2727,Zayyan Ratta,30,M,A3
4762,2728,Janya Kapur,35,F,A1
4763,2729,Fariq Pandit,26,M,A1
4764,2729,Vivaan Bahri,19,M,A2
4765,2730,Lucky Handa,51,M,A1
4766,2731,Wyatt Cheema,18,M,A1
4767,2732,Rusil Dasgupta,34,M,A1
4768,2732,Faqid Trivedi,21,M,A2
4769,2733,C. Ganesh,30,M,A1
4770,2733,A. Pall,29,M,A2
4771,2734,Q Dalal,16,M,A1
4772,2735,Ronith Rau,59,M,A1
4773,2736,Baljiwan Bhargava,60,M,A1
4774,2737,Girish Keer,32,M,A1
4775,2738,Mitesh Hans,60,M,A1
4776,2738,Yuvraj Lalla,45,M,A2
4777,2739,Chanakya Doshi,35,M,A1
4778,2740,Wriddhish Tara,60,M,A1
4779,2740,Ayush Ghose,25,M,A2
